,Date,Ozone,CO,SO2,NO2,PM10,PM2.5,Station,Year,Month,DayName,Season,AQI,AQI_Category,Zone
13317,2022-01-25,6.41,2.18,14.86,52.08,238.43,164.31,"Nehru Nagar, Delhi - DPCC",2022,1,Tuesday,winter,238.43,4,South East Delhi
13318,2022-01-26,14.48,2.17,12.93,51.59,226.66,171.88,"Nehru Nagar, Delhi - DPCC",2022,1,Wednesday,winter,226.66,4,South East Delhi
13319,2022-01-27,19.17,2.06,10.51,74.55,212.59,160.15,"Nehru Nagar, Delhi - DPCC",2022,1,Thursday,winter,212.59,4,South East Delhi
13320,2022-01-28,28.96,2.35,9.8,73.26,214.17,156.7,"Nehru Nagar, Delhi - DPCC",2022,1,Friday,winter,214.17,4,South East Delhi
13321,2022-01-29,23.32,2.6450000000000005,13.3,82.27,279.15,204.58,"Nehru Nagar, Delhi - DPCC",2022,1,Saturday,winter,279.15,4,South East Delhi
13322,2022-01-30,28.04,2.38,14.72,82.38,255.71,194.16,"Nehru Nagar, Delhi - DPCC",2022,1,Sunday,winter,255.71,4,South East Delhi
13323,2022-01-31,20.36,2.43,13.82,90.89,344.12,258.7,"Nehru Nagar, Delhi - DPCC",2022,1,Monday,winter,344.12,1,South East Delhi
13324,2022-01-02,25.43,2.53,11.63,75.34,319.26,247.36,"Nehru Nagar, Delhi - DPCC",2022,1,Sunday,winter,319.26,1,South East Delhi
13325,2022-02-02,47.3,1.84,13.22,73.83,248.04,196.07,"Nehru Nagar, Delhi - DPCC",2022,2,Wednesday,winter,248.04,4,South East Delhi
13326,2022-03-02,35.75,1.74,13.51,53.15,204.16,181.41,"Nehru Nagar, Delhi - DPCC",2022,3,Wednesday,summer,204.16,4,South East Delhi
13327,2022-04-02,30.99,2.24,13.85,53.44,122.0,102.28,"Nehru Nagar, Delhi - DPCC",2022,4,Saturday,summer,122.0,3,South East Delhi
13328,2022-05-02,28.94,2.6450000000000005,15.18,77.62,261.57,202.04,"Nehru Nagar, Delhi - DPCC",2022,5,Monday,summer,261.57,4,South East Delhi
13329,2022-06-02,33.06,2.6450000000000005,16.79,84.82,301.36,231.43,"Nehru Nagar, Delhi - DPCC",2022,6,Thursday,monsoon,301.36,1,South East Delhi
13330,2022-07-02,34.68,2.05,12.73,91.63,208.84,123.97,"Nehru Nagar, Delhi - DPCC",2022,7,Saturday,monsoon,208.84,4,South East Delhi
13331,2022-08-02,38.39,2.6450000000000005,18.79,92.57,316.1,200.08,"Nehru Nagar, Delhi - DPCC",2022,8,Tuesday,monsoon,316.1,1,South East Delhi
13332,2022-09-02,33.75,1.96,24.4,73.52,194.1,119.1,"Nehru Nagar, Delhi - DPCC",2022,9,Friday,pre-monsoon,194.1,3,South East Delhi
13333,2022-10-02,34.57,2.1,18.24,76.41,186.34,109.33,"Nehru Nagar, Delhi - DPCC",2022,10,Sunday,pre-monsoon,186.34,3,South East Delhi
13334,2022-11-02,39.49,2.42,19.48,86.04,237.55,133.71,"Nehru Nagar, Delhi - DPCC",2022,11,Wednesday,pre-monsoon,237.55,4,South East Delhi
13335,2022-12-02,39.65,2.61,17.0,77.75,233.8,146.6,"Nehru Nagar, Delhi - DPCC",2022,12,Friday,winter,233.8,4,South East Delhi
13336,2022-02-13,40.13,2.6450000000000005,17.87,71.79,306.9,184.05,"Nehru Nagar, Delhi - DPCC",2022,2,Sunday,winter,306.9,1,South East Delhi
13337,2022-02-14,44.74,2.6450000000000005,14.81,76.43,292.94,154.44,"Nehru Nagar, Delhi - DPCC",2022,2,Monday,winter,292.94,4,South East Delhi
13338,2022-02-15,43.0,2.01,19.18,72.64,298.02,171.99,"Nehru Nagar, Delhi - DPCC",2022,2,Tuesday,winter,298.02,4,South East Delhi
13339,2022-02-16,39.87,2.6450000000000005,21.7,82.15,298.15,191.55,"Nehru Nagar, Delhi - DPCC",2022,2,Wednesday,winter,298.15,4,South East Delhi
13340,2022-02-17,37.22,2.6450000000000005,23.19,92.05,249.38,159.0,"Nehru Nagar, Delhi - DPCC",2022,2,Thursday,winter,249.38,4,South East Delhi
13341,2022-02-18,31.28,2.45,17.09,100.53999999999999,240.3,136.99,"Nehru Nagar, Delhi - DPCC",2022,2,Friday,winter,240.3,4,South East Delhi
13342,2022-02-19,45.86,2.12,17.59,85.34,178.76,100.16,"Nehru Nagar, Delhi - DPCC",2022,2,Saturday,winter,178.76,3,South East Delhi
13343,2022-02-20,66.26,2.17,17.69,77.03,175.57,102.66,"Nehru Nagar, Delhi - DPCC",2022,2,Sunday,winter,175.57,3,South East Delhi
13344,2022-02-21,41.57,2.01,20.86,79.55,239.07,154.1,"Nehru Nagar, Delhi - DPCC",2022,2,Monday,winter,239.07,4,South East Delhi
13345,2022-02-22,58.9,1.51,17.59,69.71,294.01,107.44,"Nehru Nagar, Delhi - DPCC",2022,2,Tuesday,winter,294.01,4,South East Delhi
13346,2022-02-23,52.18,2.6450000000000005,17.19,62.58,230.28,155.59,"Nehru Nagar, Delhi - DPCC",2022,2,Wednesday,winter,230.28,4,South East Delhi
13347,2022-02-24,62.96,2.6450000000000005,17.32,80.61,327.08,206.64,"Nehru Nagar, Delhi - DPCC",2022,2,Thursday,winter,327.08,1,South East Delhi
13348,2022-02-25,74.76,1.96,14.76,97.67,266.19,151.48,"Nehru Nagar, Delhi - DPCC",2022,2,Friday,winter,266.19,4,South East Delhi
13349,2022-02-26,54.28,1.58,15.55,64.0,66.68,27.3,"Nehru Nagar, Delhi - DPCC",2022,2,Saturday,winter,66.68,2,South East Delhi
13350,2022-02-27,44.91,1.82,14.44,66.97,91.46,54.32,"Nehru Nagar, Delhi - DPCC",2022,2,Sunday,winter,91.46,2,South East Delhi
13351,2022-02-28,53.48,2.05,14.92,71.14,109.25,59.46,"Nehru Nagar, Delhi - DPCC",2022,2,Monday,winter,109.25,3,South East Delhi
13352,2022-01-03,54.94,2.46,16.32,85.09,169.18,116.24,"Nehru Nagar, Delhi - DPCC",2022,1,Monday,winter,169.18,3,South East Delhi
13353,2022-02-03,49.66,2.6450000000000005,18.45,83.18,229.23,135.96,"Nehru Nagar, Delhi - DPCC",2022,2,Thursday,winter,229.23,4,South East Delhi
13354,2022-03-03,40.85,2.15,18.34,91.66,179.95,97.1,"Nehru Nagar, Delhi - DPCC",2022,3,Thursday,summer,179.95,3,South East Delhi
13355,2022-04-03,46.68,1.89,18.25,62.4,151.29,102.77,"Nehru Nagar, Delhi - DPCC",2022,4,Sunday,summer,151.29,3,South East Delhi
13356,2022-05-03,58.55,1.84,16.77,63.6,111.82,66.28,"Nehru Nagar, Delhi - DPCC",2022,5,Tuesday,summer,111.82,3,South East Delhi
13357,2022-06-03,45.47,2.6450000000000005,20.99,93.09,191.82,118.21,"Nehru Nagar, Delhi - DPCC",2022,6,Friday,monsoon,191.82,3,South East Delhi
13358,2022-07-03,40.89,2.6450000000000005,24.75,88.78,302.79,159.76,"Nehru Nagar, Delhi - DPCC",2022,7,Sunday,monsoon,302.79,1,South East Delhi
13359,2022-08-03,47.33,2.6,23.07,89.3,252.91,151.88,"Nehru Nagar, Delhi - DPCC",2022,8,Wednesday,monsoon,252.91,4,South East Delhi
13360,2022-09-03,39.26,2.12,18.8,79.37,150.82,69.43,"Nehru Nagar, Delhi - DPCC",2022,9,Saturday,pre-monsoon,150.82,3,South East Delhi
13361,2022-10-03,53.73,1.99,20.34,66.56,155.77,68.32,"Nehru Nagar, Delhi - DPCC",2022,10,Monday,pre-monsoon,155.77,3,South East Delhi
13362,2022-11-03,52.87,2.08,20.08,69.84,172.91,90.91,"Nehru Nagar, Delhi - DPCC",2022,11,Thursday,pre-monsoon,172.91,3,South East Delhi
13363,2022-12-03,56.94,2.31,17.66,72.97,166.38,77.29,"Nehru Nagar, Delhi - DPCC",2022,12,Saturday,winter,166.38,3,South East Delhi
13364,2022-03-13,60.47,2.4,20.36,79.98,195.41,94.91,"Nehru Nagar, Delhi - DPCC",2022,3,Sunday,summer,195.41,3,South East Delhi
13365,2022-03-14,69.24,2.6450000000000005,22.27,75.89,261.63,147.03,"Nehru Nagar, Delhi - DPCC",2022,3,Monday,summer,261.63,4,South East Delhi
13366,2022-03-15,59.02,2.6450000000000005,18.49,81.5,223.0,114.52,"Nehru Nagar, Delhi - DPCC",2022,3,Tuesday,summer,223.0,4,South East Delhi
13367,2022-03-16,51.9,2.4,21.12,66.79,206.36,98.21,"Nehru Nagar, Delhi - DPCC",2022,3,Wednesday,summer,206.36,4,South East Delhi
13368,2022-03-17,40.74,2.56,25.38,82.86,227.69,121.64,"Nehru Nagar, Delhi - DPCC",2022,3,Thursday,summer,227.69,4,South East Delhi
13369,2022-03-18,60.03,2.48,17.15,66.83,234.1,155.41,"Nehru Nagar, Delhi - DPCC",2022,3,Friday,summer,234.1,4,South East Delhi
13370,2022-03-19,51.17,2.6450000000000005,17.76,75.14,208.01,120.3,"Nehru Nagar, Delhi - DPCC",2022,3,Saturday,summer,208.01,4,South East Delhi
13371,2022-03-20,52.32,2.6450000000000005,18.85,75.71,241.1,123.57,"Nehru Nagar, Delhi - DPCC",2022,3,Sunday,summer,241.1,4,South East Delhi
13372,2022-03-21,67.1,2.6450000000000005,19.09,80.37,245.72,125.84,"Nehru Nagar, Delhi - DPCC",2022,3,Monday,summer,245.72,4,South East Delhi
13373,2022-03-22,75.89,2.01,19.82,52.46,176.84,79.25,"Nehru Nagar, Delhi - DPCC",2022,3,Tuesday,summer,176.84,3,South East Delhi
13374,2022-03-23,41.61,1.92,23.17,79.31,292.6,148.58,"Nehru Nagar, Delhi - DPCC",2022,3,Wednesday,summer,292.6,4,South East Delhi
13375,2022-03-24,46.0,1.19,20.9,73.64,333.7,152.46,"Nehru Nagar, Delhi - DPCC",2022,3,Thursday,summer,333.7,1,South East Delhi
13376,2022-03-25,57.92,1.18,15.73,71.83,198.68,85.39,"Nehru Nagar, Delhi - DPCC",2022,3,Friday,summer,198.68,3,South East Delhi
13377,2022-03-26,63.85,1.82,22.39,71.44,200.4,77.49,"Nehru Nagar, Delhi - DPCC",2022,3,Saturday,summer,200.4,4,South East Delhi
13378,2022-03-27,75.12,1.37,19.38,62.26,212.62,86.61,"Nehru Nagar, Delhi - DPCC",2022,3,Sunday,summer,212.62,4,South East Delhi
13379,2022-03-28,51.01,1.35,19.85,69.35,261.76,94.45,"Nehru Nagar, Delhi - DPCC",2022,3,Monday,summer,261.76,4,South East Delhi
13380,2022-03-29,48.73,1.42,19.15,71.0,253.78,94.81,"Nehru Nagar, Delhi - DPCC",2022,3,Tuesday,summer,253.78,4,South East Delhi
13381,2022-03-30,32.39,1.51,23.91,84.23,286.36,103.39,"Nehru Nagar, Delhi - DPCC",2022,3,Wednesday,summer,286.36,4,South East Delhi
